16005,WAGZQM,QNZXILTRTL,5483718752 Dell Way,\N,QLVKXFN,\N,0,UK,2,QNZXILTRTL@dell.com,5483718752,1,6.63459E+15,2011/11,user16005,password,57,60000,M
16006,ORTFDJ,TDHCOATILJ,5283184824 Dell Way,\N,THURNHR,\N,0,Australia,2,TDHCOATILJ@dell.com,5283184824,2,7.24728E+15,2009/10,user16006,password,26,20000,F
16007,UXPYGI,BNKQODYAMS,3995059364 Dell Way,\N,IGJVOBW,\N,0,Australia,2,BNKQODYAMS@dell.com,3995059364,3,4.61546E+15,2008/09,user16007,password,57,60000,F
16008,KDJRLL,FVBUYAULTC,4321634618 Dell Way,\N,SDYGEUH,\N,0,France,2,FVBUYAULTC@dell.com,4321634618,4,6.93998E+15,2008/03,user16008,password,32,60000,M
16009,IWITHO,OJIMKCYDFQ,8797015912 Dell Way,\N,GDXLYEY,\N,0,China,2,OJIMKCYDFQ@dell.com,8797015912,3,4.14871E+15,2008/10,user16009,password,79,80000,F
16010,SBVAQK,JYXUAVXGLE,2339413969 Dell Way,\N,JIQHNOP,\N,0,China,2,JYXUAVXGLE@dell.com,2339413969,5,5.33129E+15,2012/10,user16010,password,34,20000,M
16011,HXNXHW,WERXAPDMUM,4091827803 Dell Way,\N,VKUJYKT,\N,0,Australia,2,WERXAPDMUM@dell.com,4091827803,2,1.35241E+15,2008/06,user16011,password,24,80000,M
16012,ZDRGAN,LSKMHNYBAU,1719842093 Dell Way,\N,LUDKEWM,\N,0,Germany,2,LSKMHNYBAU@dell.com,1719842093,3,7.04063E+15,2010/08,user16012,password,40,40000,M
16013,LXWMLI,EVUMJTNJNZ,4496084528 Dell Way,\N,ERJJNWX,\N,0,Japan,2,EVUMJTNJNZ@dell.com,4496084528,3,2.18476E+15,2008/11,user16013,password,46,80000,F
16014,IMVTUA,OPMYIAIWZN,4166554670 Dell Way,\N,OIWBFUR,\N,0,Germany,2,OPMYIAIWZN@dell.com,4166554670,5,6.32038E+15,2009/03,user16014,password,32,60000,M
16015,RLGLLV,AYUJZCGYPU,4020988936 Dell Way,\N,HMVMGNB,\N,0,Japan,2,AYUJZCGYPU@dell.com,4020988936,4,8.66779E+15,2010/11,user16015,password,49,20000,M
16016,WHYIDZ,GXIFAOEPIM,7041618394 Dell Way,\N,CEYJSAZ,\N,0,Australia,2,GXIFAOEPIM@dell.com,7041618394,5,6.23282E+15,2010/04,user16016,password,64,20000,F
16017,YZLBZS,ZHYZWCOFOR,8272085090 Dell Way,\N,KNACNZD,\N,0,Canada,2,ZHYZWCOFOR@dell.com,8272085090,4,7.48688E+15,2008/05,user16017,password,72,20000,F
16018,TPJSHI,AFHWIWCXON,5377227485 Dell Way,\N,KOPYOTD,\N,0,China,2,AFHWIWCXON@dell.com,5377227485,5,4.82981E+15,2012/08,user16018,password,62,20000,F
16019,FNBNWB,TDYCABZPOK,3962513083 Dell Way,\N,DEISXMB,\N,0,China,2,TDYCABZPOK@dell.com,3962513083,3,3.22084E+15,2012/02,user16019,password,46,40000,F
16020,XJVTKP,XJRYKQNYBR,9209057603 Dell Way,\N,CJJAVLK,\N,0,Canada,2,XJRYKQNYBR@dell.com,9209057603,4,2.02327E+15,2008/01,user16020,password,47,40000,M
16021,TDSESQ,NJPXACWBUZ,1496679068 Dell Way,\N,LDZHOKL,\N,0,France,2,NJPXACWBUZ@dell.com,1496679068,3,5.30903E+15,2008/12,user16021,password,75,20000,M
16022,YUXQLK,AAIBCECWEO,8617554910 Dell Way,\N,ADVPOHB,\N,0,Germany,2,AAIBCECWEO@dell.com,8617554910,3,7.36653E+15,2012/04,user16022,password,74,60000,F
16023,OLXAVX,ADZCIBZNQA,2484436505 Dell Way,\N,QLPESQU,\N,0,Germany,2,ADZCIBZNQA@dell.com,2484436505,3,4.54604E+15,2010/04,user16023,password,86,80000,M
16024,JQWFOW,INZRPYEFZV,3860530681 Dell Way,\N,ROAKEVY,\N,0,China,2,INZRPYEFZV@dell.com,3860530681,2,8.47102E+15,2010/04,user16024,password,59,60000,M
16025,EHWTEE,GDWVCBABXR,4465974167 Dell Way,\N,PYBUTAD,\N,0,Australia,2,GDWVCBABXR@dell.com,4465974167,5,6.97316E+15,2011/07,user16025,password,26,40000,M
16026,KELOJR,SGNUINVFFL,3662834199 Dell Way,\N,DHFXIIY,\N,0,Russia,2,SGNUINVFFL@dell.com,3662834199,4,4.39801E+15,2012/09,user16026,password,69,60000,F
16027,WZSGQK,MDEURAAXLE,6704295318 Dell Way,\N,ERBMAAF,\N,0,China,2,MDEURAAXLE@dell.com,6704295318,3,2.08237E+15,2009/04,user16027,password,64,60000,F
16028,PFKGQX,KUSBVTZGXD,4829845702 Dell Way,\N,YYQYYWG,\N,0,Germany,2,KUSBVTZGXD@dell.com,4829845702,2,9.56111E+15,2011/01,user16028,password,51,100000,M
16029,RHWHFG,CYIXRHEOLD,7248093306 Dell Way,\N,MCBLYIA,\N,0,China,2,CYIXRHEOLD@dell.com,7248093306,5,1.79948E+15,2011/06,user16029,password,88,40000,F
16030,GFKMMN,KVLBCPQOSC,5947545739 Dell Way,\N,RUOQCOA,\N,0,South Africa,2,KVLBCPQOSC@dell.com,5947545739,1,5.64851E+15,2012/01,user16030,password,80,20000,F
16031,BNUNAF,ILHLBXAUZS,4864948714 Dell Way,\N,POIRDIM,\N,0,Japan,2,ILHLBXAUZS@dell.com,4864948714,1,6.8997E+15,2010/11,user16031,password,73,100000,M
16032,HQLIVT,UCFVZFQZXF,4570121837 Dell Way,\N,NGXQOJI,\N,0,Australia,2,UCFVZFQZXF@dell.com,4570121837,5,5.49545E+15,2009/09,user16032,password,41,20000,F
16033,YPIUJC,WPYWVOVTTJ,3588980823 Dell Way,\N,ZQAOAIO,\N,0,France,2,WPYWVOVTTJ@dell.com,3588980823,1,7.04505E+15,2008/05,user16033,password,79,20000,F
16034,LICVLZ,KJVGXRZQBY,2196625671 Dell Way,\N,HBNHJBS,\N,0,Japan,2,KJVGXRZQBY@dell.com,2196625671,2,7.1316E+15,2010/03,user16034,password,69,100000,M
16035,BYNMYY,VUETLDKNCR,1505051139 Dell Way,\N,OPZYRRP,\N,0,Russia,2,VUETLDKNCR@dell.com,1505051139,2,3.83736E+15,2009/12,user16035,password,29,100000,F
16036,CMNBKJ,VOCHSNUUEJ,2705532759 Dell Way,\N,JDHBVXV,\N,0,South Africa,2,VOCHSNUUEJ@dell.com,2705532759,1,2.42137E+15,2008/04,user16036,password,26,40000,F
16037,PTMZDH,OGPGTJBXSK,5276676058 Dell Way,\N,BAMXXIT,\N,0,Australia,2,OGPGTJBXSK@dell.com,5276676058,5,3.48371E+15,2011/01,user16037,password,54,40000,M
16038,GSQJAE,PPLJZMHRXI,9233112944 Dell Way,\N,RJFPRZR,\N,0,Canada,2,PPLJZMHRXI@dell.com,9233112944,5,9.6134E+15,2012/06,user16038,password,31,60000,M
16039,XFCXKS,NVBMHIEFRV,1289532154 Dell Way,\N,OXKGXCK,\N,0,South Africa,2,NVBMHIEFRV@dell.com,1289532154,2,7.90422E+15,2010/07,user16039,password,43,20000,F
16040,OHKYZX,UAKBJOHAJV,8924285259 Dell Way,\N,YUCVWNQ,\N,0,UK,2,UAKBJOHAJV@dell.com,8924285259,3,4.44968E+15,2010/10,user16040,password,59,100000,F
16041,VHGVFA,VPCEDJFMFD,1090940447 Dell Way,\N,HIZDVPB,\N,0,Japan,2,VPCEDJFMFD@dell.com,1090940447,3,2.26803E+15,2011/01,user16041,password,21,20000,M
16042,IJROKM,DMRGWXTCAA,6935845427 Dell Way,\N,KAEFPFX,\N,0,Japan,2,DMRGWXTCAA@dell.com,6935845427,1,4.46097E+15,2011/02,user16042,password,52,60000,F
16043,VEZFRC,SJJPGCRHDB,3307924508 Dell Way,\N,HIHXOFN,\N,0,Chile,2,SJJPGCRHDB@dell.com,3307924508,5,8.81712E+15,2009/05,user16043,password,45,100000,F
16044,OUKGXD,PHSWKKDNLL,7755398544 Dell Way,\N,VTIKYWP,\N,0,Canada,2,PHSWKKDNLL@dell.com,7755398544,3,6.03066E+15,2008/11,user16044,password,44,40000,F
16045,ETQBWG,IOCSYGGKRC,5849107398 Dell Way,\N,EAMCWCH,\N,0,Japan,2,IOCSYGGKRC@dell.com,5849107398,5,7.61416E+15,2009/03,user16045,password,21,80000,F
16046,ULLQRU,FTNEZUPRWT,1036109481 Dell Way,\N,RJWOLDE,\N,0,UK,2,FTNEZUPRWT@dell.com,1036109481,5,4.25626E+15,2009/12,user16046,password,28,80000,M
16047,PBKGWP,AJUADKRADJ,9682391701 Dell Way,\N,KZXVDBV,\N,0,Canada,2,AJUADKRADJ@dell.com,9682391701,1,4.33829E+15,2012/04,user16047,password,89,80000,M
16048,AADXQD,GLEKVVLZFV,6915734383 Dell Way,\N,YCRCEMG,\N,0,Canada,2,GLEKVVLZFV@dell.com,6915734383,4,1.53882E+15,2012/08,user16048,password,69,100000,M
16049,TANKEU,VIFRERQJNP,6028553702 Dell Way,\N,MERRRYV,\N,0,China,2,VIFRERQJNP@dell.com,6028553702,5,3.64397E+15,2008/08,user16049,password,30,80000,F
16050,FISJCO,SIFXZWGMLT,1915119022 Dell Way,\N,QDKIBFQ,\N,0,Japan,2,SIFXZWGMLT@dell.com,1915119022,5,8.05331E+15,2011/02,user16050,password,59,20000,F
16051,XTRZHJ,INGHJNUVHL,3558040905 Dell Way,\N,YRTAXJQ,\N,0,Australia,2,INGHJNUVHL@dell.com,3558040905,3,7.35906E+15,2009/12,user16051,password,70,80000,M
16052,MIXUSF,HZNRNHMUSL,5496120427 Dell Way,\N,MLLKVCK,\N,0,Canada,2,HZNRNHMUSL@dell.com,5496120427,1,5.32158E+15,2010/11,user16052,password,28,40000,F
16053,MGCEMK,EZBRGOLZZY,8645975233 Dell Way,\N,LLIGNTJ,\N,0,Australia,2,EZBRGOLZZY@dell.com,8645975233,5,5.5888E+15,2011/12,user16053,password,83,20000,F
16054,ECQQMV,POMWDYVDWG,7123589937 Dell Way,\N,OENCXWC,\N,0,Russia,2,POMWDYVDWG@dell.com,7123589937,4,5.09832E+15,2011/06,user16054,password,51,20000,M
16055,OTHBOX,QATTZPWVWL,2925706010 Dell Way,\N,AJNYFPS,\N,0,South Africa,2,QATTZPWVWL@dell.com,2925706010,1,5.90648E+15,2011/08,user16055,password,65,40000,F
16056,KQFYOW,ZIPZXMUTYV,6315704416 Dell Way,\N,DLTIBLF,\N,0,Chile,2,ZIPZXMUTYV@dell.com,6315704416,4,9.81336E+15,2009/05,user16056,password,42,40000,M
16057,ZPUNLT,VBSTONNMJQ,9445955751 Dell Way,\N,XCYZOEG,\N,0,Canada,2,VBSTONNMJQ@dell.com,9445955751,2,4.02491E+15,2009/07,user16057,password,69,20000,M
16058,IYCTSY,VLRJZEVIVS,2363130640 Dell Way,\N,KUSZYYC,\N,0,South Africa,2,VLRJZEVIVS@dell.com,2363130640,3,3.19551E+15,2011/02,user16058,password,48,40000,F
16059,JJFBHB,MZKMEFUZYF,7368993043 Dell Way,\N,TQESPHP,\N,0,Russia,2,MZKMEFUZYF@dell.com,7368993043,5,4.95724E+15,2012/04,user16059,password,69,40000,M
16060,BNRIOE,HZQLEKKDQE,3770596405 Dell Way,\N,UUWJBMC,\N,0,Russia,2,HZQLEKKDQE@dell.com,3770596405,3,6.66192E+15,2010/03,user16060,password,86,20000,F
16061,MVPBZX,AQIEBTIRYC,1449482625 Dell Way,\N,MVLNHNI,\N,0,Germany,2,AQIEBTIRYC@dell.com,1449482625,5,2.30785E+15,2009/11,user16061,password,40,60000,F
16062,DDKDAK,UJPVDXMBAY,7699393090 Dell Way,\N,WLMDZUS,\N,0,Australia,2,UJPVDXMBAY@dell.com,7699393090,5,3.74458E+15,2011/03,user16062,password,79,100000,F
16063,ZJLAUG,JJBMHONHMJ,1894204203 Dell Way,\N,TZNSUGT,\N,0,Germany,2,JJBMHONHMJ@dell.com,1894204203,1,2.49299E+15,2009/11,user16063,password,28,60000,M
16064,NBXHHG,QITXWHFJQY,5259998384 Dell Way,\N,JEREKKS,\N,0,Germany,2,QITXWHFJQY@dell.com,5259998384,5,7.98147E+15,2009/01,user16064,password,44,40000,M
16065,KEVSKL,BEJYLOHCMR,4889191051 Dell Way,\N,GEVQOOD,\N,0,Australia,2,BEJYLOHCMR@dell.com,4889191051,5,4.78014E+15,2010/04,user16065,password,68,100000,M
16066,VULGGM,LPKWESYRJE,9212495579 Dell Way,\N,VFVJUZL,\N,0,Chile,2,LPKWESYRJE@dell.com,9212495579,5,6.98489E+15,2009/07,user16066,password,64,100000,F
16067,LJQRVB,GFXLYWCIAX,5925248929 Dell Way,\N,OWHIWSO,\N,0,Russia,2,GFXLYWCIAX@dell.com,5925248929,2,9.75502E+15,2008/11,user16067,password,83,60000,F
16068,GCYCDF,IBQGXSOYPC,2620258465 Dell Way,\N,VXLRPZL,\N,0,Canada,2,IBQGXSOYPC@dell.com,2620258465,3,2.96006E+15,2008/04,user16068,password,66,40000,M
16069,TGQXLY,ZCFXUUVKWQ,2263539025 Dell Way,\N,HIIXHTA,\N,0,France,2,ZCFXUUVKWQ@dell.com,2263539025,2,5.47456E+15,2010/12,user16069,password,76,100000,M
16070,BQPNPO,PVLKPHULXC,3334398393 Dell Way,\N,UFZBZAN,\N,0,Canada,2,PVLKPHULXC@dell.com,3334398393,1,5.93813E+15,2008/10,user16070,password,58,100000,M
16071,ELKUZZ,PLJESEQQGK,1322811838 Dell Way,\N,VFMVGAX,\N,0,France,2,PLJESEQQGK@dell.com,1322811838,3,7.01353E+15,2012/01,user16071,password,56,80000,F
16072,YDZYDP,JMUBQKRXVN,7434317296 Dell Way,\N,CHIIIGV,\N,0,China,2,JMUBQKRXVN@dell.com,7434317296,3,2.96869E+15,2011/01,user16072,password,88,100000,M
16073,CYXGNH,SHJJSBGOOJ,1299344965 Dell Way,\N,WXSEENN,\N,0,South Africa,2,SHJJSBGOOJ@dell.com,1299344965,4,6.37401E+15,2008/09,user16073,password,56,20000,M
16074,LYBZGU,HPDZQKOFUK,8332239553 Dell Way,\N,CMOGACD,\N,0,Australia,2,HPDZQKOFUK@dell.com,8332239553,4,1.87128E+15,2010/04,user16074,password,27,40000,M
16075,BKRHEZ,XIYNTMSNXV,9247596416 Dell Way,\N,ALBANFB,\N,0,China,2,XIYNTMSNXV@dell.com,9247596416,1,8.74418E+15,2008/04,user16075,password,33,100000,F
16076,POQUNN,DMBXZTKWPL,6800613855 Dell Way,\N,HQLVVME,\N,0,Russia,2,DMBXZTKWPL@dell.com,6800613855,1,9.34626E+15,2012/03,user16076,password,76,40000,M
16077,JXQWLU,JMRIGCEVNM,5627341238 Dell Way,\N,MZIILMC,\N,0,Canada,2,JMRIGCEVNM@dell.com,5627341238,1,1.24265E+15,2011/10,user16077,password,39,60000,F
16078,FGBQAL,DSTKVYGJLT,2970775692 Dell Way,\N,ITCUGFX,\N,0,Russia,2,DSTKVYGJLT@dell.com,2970775692,5,5.63056E+15,2008/03,user16078,password,25,40000,F
16079,IHBJSF,CMQXKXGWRP,2729045535 Dell Way,\N,QTJWYHQ,\N,0,Canada,2,CMQXKXGWRP@dell.com,2729045535,1,2.86203E+15,2010/04,user16079,password,49,100000,M
16080,TXZLDB,YTYJRFFIUV,5908984391 Dell Way,\N,BESALJE,\N,0,Japan,2,YTYJRFFIUV@dell.com,5908984391,2,1.38976E+15,2012/10,user16080,password,81,60000,M
16081,UKAXLY,RKHIPNRKJT,3924340174 Dell Way,\N,OBTALYR,\N,0,UK,2,RKHIPNRKJT@dell.com,3924340174,4,8.33508E+15,2008/07,user16081,password,35,80000,F
16082,QSGCRX,MYGCLXMVRB,4932501795 Dell Way,\N,XLCIJTI,\N,0,Japan,2,MYGCLXMVRB@dell.com,4932501795,1,8.52417E+15,2008/05,user16082,password,57,40000,F
16083,GPCYNP,WURIREDJFA,8799983093 Dell Way,\N,UHJDASV,\N,0,France,2,WURIREDJFA@dell.com,8799983093,4,5.33772E+15,2009/03,user16083,password,78,40000,F
16084,LKKYZH,SRQKVUTAVO,2577445074 Dell Way,\N,IERJXNV,\N,0,Russia,2,SRQKVUTAVO@dell.com,2577445074,2,1.23343E+15,2009/02,user16084,password,40,100000,M
16085,SGOSNG,JDREXLFTZN,1530426387 Dell Way,\N,XRXVETP,\N,0,China,2,JDREXLFTZN@dell.com,1530426387,4,7.55956E+15,2009/12,user16085,password,60,100000,M
16086,VJIJPR,NHWLSBEROB,1788783599 Dell Way,\N,IMXNFMW,\N,0,Chile,2,NHWLSBEROB@dell.com,1788783599,3,5.30973E+15,2008/03,user16086,password,38,80000,F
16087,QZJGRW,NNHFOLXDNG,2773231308 Dell Way,\N,PKTUXPB,\N,0,UK,2,NNHFOLXDNG@dell.com,2773231308,3,9.98064E+15,2009/10,user16087,password,65,40000,F
16088,QSSHPF,UXLJIIMWPC,5497632401 Dell Way,\N,HIXEYYE,\N,0,Canada,2,UXLJIIMWPC@dell.com,5497632401,1,5.52107E+15,2009/10,user16088,password,81,80000,F
16089,PNSESN,BEWKMJHCLO,2010927192 Dell Way,\N,KITJHYM,\N,0,South Africa,2,BEWKMJHCLO@dell.com,2010927192,5,2.19006E+15,2012/11,user16089,password,85,40000,F
16090,LCQEPS,IMDVWKXIZH,2036756052 Dell Way,\N,RTQYRDT,\N,0,South Africa,2,IMDVWKXIZH@dell.com,2036756052,5,7.5755E+15,2012/10,user16090,password,25,60000,F
16091,FBKUTS,HXOEHLMHTD,7579038570 Dell Way,\N,BKCSNVN,\N,0,Japan,2,HXOEHLMHTD@dell.com,7579038570,2,6.4081E+15,2010/05,user16091,password,19,100000,M
16092,BFJVYR,TMVBXHIRKJ,9023093485 Dell Way,\N,BMCOIQF,\N,0,Australia,2,TMVBXHIRKJ@dell.com,9023093485,4,6.38785E+15,2009/10,user16092,password,47,100000,M
16093,QESOVL,BQMYXVQIFR,2958068416 Dell Way,\N,UHFCYKD,\N,0,South Africa,2,BQMYXVQIFR@dell.com,2958068416,4,1.65885E+15,2008/02,user16093,password,82,100000,M
16094,BQIWCJ,NPIKLYTQPN,5685072828 Dell Way,\N,YVQWGUR,\N,0,France,2,NPIKLYTQPN@dell.com,5685072828,4,5.61273E+15,2011/08,user16094,password,49,60000,M
16095,BUOEDB,UMMFKFVAST,1455676097 Dell Way,\N,WIQDCHP,\N,0,Japan,2,UMMFKFVAST@dell.com,1455676097,1,3.78012E+15,2011/07,user16095,password,72,40000,M
16096,NXVRYP,DLUOQQOJKL,3756680799 Dell Way,\N,SAOVIEL,\N,0,China,2,DLUOQQOJKL@dell.com,3756680799,4,1.5486E+15,2012/07,user16096,password,48,60000,F
16097,IHRHXV,SSJIIXRTJJ,4411857759 Dell Way,\N,UYECCQM,\N,0,France,2,SSJIIXRTJJ@dell.com,4411857759,3,3.48457E+15,2012/12,user16097,password,74,100000,F
16098,BPOZKG,RUPASGUBQO,7398353500 Dell Way,\N,ZVRCLEM,\N,0,South Africa,2,RUPASGUBQO@dell.com,7398353500,4,7.31208E+15,2011/07,user16098,password,62,100000,M
16099,FNPQUH,KJHCQBDGQD,5416888241 Dell Way,\N,BHFNLSI,\N,0,Canada,2,KJHCQBDGQD@dell.com,5416888241,1,8.57325E+15,2008/08,user16099,password,77,80000,M
16100,IGMDNX,MVZDXDKNHM,4087857203 Dell Way,\N,VMZHFIL,\N,0,Russia,2,MVZDXDKNHM@dell.com,4087857203,2,7.64634E+15,2012/01,user16100,password,47,100000,F
16101,RIOEGB,AGEYKOLRAH,3200740577 Dell Way,\N,EAOJIZC,\N,0,Japan,2,AGEYKOLRAH@dell.com,3200740577,5,6.91419E+15,2009/03,user16101,password,55,80000,M
16102,WHBCIC,INATBMKCTO,8630170387 Dell Way,\N,CHYLGAC,\N,0,France,2,INATBMKCTO@dell.com,8630170387,4,8.39184E+15,2008/04,user16102,password,59,100000,F
16103,WZFFCO,SCHUOSWHHZ,3725116258 Dell Way,\N,OFLVGNI,\N,0,Canada,2,SCHUOSWHHZ@dell.com,3725116258,1,2.53972E+15,2010/09,user16103,password,25,80000,M
16104,CYTFMM,HUGWNDDUDS,9908581746 Dell Way,\N,AONHCWJ,\N,0,China,2,HUGWNDDUDS@dell.com,9908581746,3,9.69324E+15,2011/08,user16104,password,66,40000,M
16105,PAYCNG,XTCKXGEAYE,4399177038 Dell Way,\N,OMLQIVA,\N,0,China,2,XTCKXGEAYE@dell.com,4399177038,1,1.19991E+15,2008/09,user16105,password,39,80000,F
16106,ITJVAG,PCQMIUMHZB,7698478037 Dell Way,\N,TLSCGTK,\N,0,Japan,2,PCQMIUMHZB@dell.com,7698478037,3,7.08604E+15,2010/09,user16106,password,52,80000,F
16107,FBXFHM,IXZQSMYSNR,6830737430 Dell Way,\N,DGUKZFB,\N,0,Russia,2,IXZQSMYSNR@dell.com,6830737430,4,2.25438E+15,2009/03,user16107,password,77,60000,F
16108,WIQDVZ,BUQUHOMVGP,7953708976 Dell Way,\N,BAAAFBT,\N,0,South Africa,2,BUQUHOMVGP@dell.com,7953708976,5,3.26176E+15,2012/09,user16108,password,68,40000,M
16109,AASVAU,QQOXEASKQT,4921378804 Dell Way,\N,LQURSON,\N,0,France,2,QQOXEASKQT@dell.com,4921378804,4,4.90986E+15,2008/06,user16109,password,77,80000,F
16110,WLIWFY,NTWRUPCKJN,5581702936 Dell Way,\N,BDFTSSF,\N,0,Canada,2,NTWRUPCKJN@dell.com,5581702936,4,3.485E+15,2012/06,user16110,password,90,60000,F
16111,LUFQTS,KQJEFMPOAQ,3294631744 Dell Way,\N,SFKKYPN,\N,0,France,2,KQJEFMPOAQ@dell.com,3294631744,5,4.8767E+15,2011/10,user16111,password,83,20000,F
16112,RGWLZH,BILHVBVWRO,3520031903 Dell Way,\N,BBYARML,\N,0,UK,2,BILHVBVWRO@dell.com,3520031903,5,6.84842E+15,2008/10,user16112,password,69,40000,F
16113,ZFXYMZ,HYGCZCYQQA,4303985922 Dell Way,\N,SOAJBMH,\N,0,China,2,HYGCZCYQQA@dell.com,4303985922,5,4.62245E+15,2008/08,user16113,password,70,80000,M
16114,XOOKNV,IUYHWXYMXQ,3271375588 Dell Way,\N,BYACKHK,\N,0,Russia,2,IUYHWXYMXQ@dell.com,3271375588,5,9.4536E+15,2012/07,user16114,password,59,60000,F
16115,CCVQYE,KWLGUJTRAU,1655146881 Dell Way,\N,QAWBIGV,\N,0,Germany,2,KWLGUJTRAU@dell.com,1655146881,4,5.43757E+15,2010/05,user16115,password,19,20000,F
16116,DWCBBN,XMTRWNJWHA,6960878957 Dell Way,\N,XEBGLXV,\N,0,Germany,2,XMTRWNJWHA@dell.com,6960878957,2,1.91416E+15,2008/05,user16116,password,28,60000,F
16117,AONBBL,OVDKINHQNF,6098253645 Dell Way,\N,UOLFLGS,\N,0,Canada,2,OVDKINHQNF@dell.com,6098253645,5,2.05483E+15,2012/12,user16117,password,59,40000,M
16118,DWBEHP,ZLAIYIYLNS,5110394669 Dell Way,\N,ZYYLEQO,\N,0,Russia,2,ZLAIYIYLNS@dell.com,5110394669,4,6.9416E+15,2010/04,user16118,password,20,60000,F
16119,XLOFBN,QCVOKUZXMZ,7060640926 Dell Way,\N,VKLABZT,\N,0,Germany,2,QCVOKUZXMZ@dell.com,7060640926,3,9.3626E+15,2012/06,user16119,password,42,40000,F
16120,UVOWJF,YFTIZTFMSB,3292548376 Dell Way,\N,XEBYEVM,\N,0,South Africa,2,YFTIZTFMSB@dell.com,3292548376,2,7.81713E+15,2011/09,user16120,password,22,20000,M
16121,XQJHVI,MPQMIWZBXW,7144308400 Dell Way,\N,FYVJUHF,\N,0,Australia,2,MPQMIWZBXW@dell.com,7144308400,5,7.76987E+15,2010/01,user16121,password,77,100000,M
16122,LHFHPS,WGFFCEGZBM,1453521361 Dell Way,\N,YWWTECU,\N,0,South Africa,2,WGFFCEGZBM@dell.com,1453521361,3,3.29359E+15,2008/05,user16122,password,31,20000,M
16123,MFCCYZ,IDELHLLIXJ,5007429195 Dell Way,\N,FUDJWXF,\N,0,UK,2,IDELHLLIXJ@dell.com,5007429195,3,9.84473E+15,2012/08,user16123,password,90,80000,F
16124,FSGDRP,GVAOGLXEVC,2567602423 Dell Way,\N,YYMUWSS,\N,0,China,2,GVAOGLXEVC@dell.com,2567602423,4,1.92496E+15,2012/09,user16124,password,70,100000,M
16125,KFACUG,XVVEGSICUH,4927725116 Dell Way,\N,AHBWZTE,\N,0,Canada,2,XVVEGSICUH@dell.com,4927725116,2,9.91357E+15,2008/01,user16125,password,88,100000,F
16126,EZNZGL,UCPBUYDPFE,5671584292 Dell Way,\N,WHBWBGA,\N,0,France,2,UCPBUYDPFE@dell.com,5671584292,1,6.23401E+15,2010/12,user16126,password,59,100000,F
16127,OLDVWY,XMARKDHQID,1066105182 Dell Way,\N,XJZYPAL,\N,0,Canada,2,XMARKDHQID@dell.com,1066105182,1,6.75082E+15,2012/07,user16127,password,60,20000,F
16128,AHZXGW,KGOVKVLSZJ,7962048688 Dell Way,\N,CZIRZTU,\N,0,UK,2,KGOVKVLSZJ@dell.com,7962048688,3,9.57517E+15,2009/01,user16128,password,24,60000,F
16129,JMYPII,WXDGSPZRZB,9876992729 Dell Way,\N,QHTPBOP,\N,0,South Africa,2,WXDGSPZRZB@dell.com,9876992729,3,2.60034E+15,2008/08,user16129,password,67,20000,F
16130,DAQMJM,JNTCCSUBTL,2621730281 Dell Way,\N,JNBKBQG,\N,0,Australia,2,JNTCCSUBTL@dell.com,2621730281,3,1.38277E+15,2012/02,user16130,password,25,100000,F
16131,CLSMXC,ZQFCJZEDKN,6454288259 Dell Way,\N,QLYRCES,\N,0,Chile,2,ZQFCJZEDKN@dell.com,6454288259,4,1.81139E+15,2011/11,user16131,password,84,100000,M
16132,JRLGTK,XZMGYRJJEZ,2080098174 Dell Way,\N,VDRXIJF,\N,0,UK,2,XZMGYRJJEZ@dell.com,2080098174,2,6.6952E+15,2012/03,user16132,password,59,100000,M
16133,GJUZTS,ZGZXXJHCJC,5402554701 Dell Way,\N,GAAOKFM,\N,0,Germany,2,ZGZXXJHCJC@dell.com,5402554701,1,5.37004E+15,2011/09,user16133,password,48,40000,M
16134,TAYNTX,USVRCCULEA,3002984194 Dell Way,\N,MEPWKCJ,\N,0,South Africa,2,USVRCCULEA@dell.com,3002984194,5,6.05099E+15,2012/04,user16134,password,75,100000,F
16135,VUOOSJ,HNBJPVVTWH,4663126890 Dell Way,\N,YLEIONF,\N,0,Russia,2,HNBJPVVTWH@dell.com,4663126890,4,7.31204E+15,2011/07,user16135,password,59,80000,F
16136,JHYBRG,OSQEOMYKTW,2915090526 Dell Way,\N,WXFKLLF,\N,0,South Africa,2,OSQEOMYKTW@dell.com,2915090526,5,5.87869E+15,2011/06,user16136,password,38,20000,M
16137,PDXGKM,YAQMMOXGLT,3564883233 Dell Way,\N,EREPCKM,\N,0,China,2,YAQMMOXGLT@dell.com,3564883233,1,1.88982E+15,2011/04,user16137,password,37,60000,M
16138,KMCUYB,VOOIDLOOFS,8239209003 Dell Way,\N,GKIJUUR,\N,0,Australia,2,VOOIDLOOFS@dell.com,8239209003,4,8.35332E+15,2008/01,user16138,password,46,100000,F
16139,WBFUDA,IRIMDXBIQH,1732379049 Dell Way,\N,TYQNTIP,\N,0,Germany,2,IRIMDXBIQH@dell.com,1732379049,3,6.75663E+15,2008/10,user16139,password,61,60000,M
16140,RTLUUU,MCGPZHYPOR,2481198622 Dell Way,\N,OFEINTW,\N,0,Japan,2,MCGPZHYPOR@dell.com,2481198622,3,7.47602E+15,2012/02,user16140,password,37,80000,M
16141,ABOUVA,XCPXJNNYEC,7943447967 Dell Way,\N,DJKRCGH,\N,0,Chile,2,XCPXJNNYEC@dell.com,7943447967,5,3.1246E+15,2012/04,user16141,password,79,80000,F
